class,order,family,genus,species,subspecies,common_name,female_maturity_d,litter_or_clutch_size_n,litters_or_clutches_per_y,adult_body_mass_g,maximum_longevity_y,gestation_d,weaning_d,birth_or_hatching_weight_g,weaning_weight_g,egg_mass_g,incubation_d,fledging_age_d,longevity_y,male_maturity_d,inter_litter_or_interbirth_interval_y,female_body_mass_g,male_body_mass_g,no_sex_body_mass_g,egg_width_mm,egg_length_mm,fledging_mass_g,adult_svl_cm,male_svl_cm,female_svl_cm,birth_or_hatching_svl_cm,female_svl_at_maturity_cm,female_body_mass_at_maturity_g,no_sex_svl_cm,no_sex_maturity_d
Reptilia,Squamata,Colubridae,Telescopus,hoogstraali,-999,-999,-999,"Reptile Incubation book from median of 3(IUCN, 2011, Reptile Incubation book, IUCN, 2011)",-999,"Boback and Guyer, 2003",-999,-999,-999,-999,-999,-999,mean of Reptile Incubation book and Reptile Incubation book,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Telescopus,nigriceps,-999,Black headed snake,-999,"Reptile Incubation book from median of 3(IUCN, 2011, Reptile Incubation book, IUCN, 2011)",-999,"Boback and Guyer, 2003",-999,-999,-999,-999,-999,-999,mean of Reptile Incubation book and Reptile Incubation book,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Telescopus,obtusus,-999,Egyptian Catsnake,-999,-999,-999,"Boback and Guyer, 2003","Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,-999,-999,"Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Telescopus,semiannulatus,-999,"Common Tiger Snake, Tiger Cat Snake, Western tiger Snake",-999,mean of Reptile Incubation book and Reptile Incubation book,-999,-999,"Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,mean of Reptile Incubation book and Reptile Incubation book,-999,"mean of Carey, J.R. and D.S. Judge, 2002 and de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Thelotornis,capensis,-999,"Savanna Vine Snake, Twig Snake, Vine Snake",-999,"Reptile Incubation book from median of 4(Reptile Incubation book, Reptile Incubation book, Reptile Incubation book, Reptile Incubation book)",-999,"Boback and Guyer, 2003",-999,-999,-999,-999,-999,-999,"Reptile Incubation book from median of 6(Reptile Incubation book, Reptile Incubation book, Reptile Incubation book, Reptile Incubation book, Reptile Incubation book, Reptile Incubation book)",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Thelotornis,kirtlandii,-999,"Forest Vine Snake, Bird Snake, Twig Snake",-999,-999,-999,"Boback and Guyer, 2003",-999,-999,-999,-999,-999,-999,mean of Reptile Incubation book and Reptile Incubation book,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Thelotornis,mossambicanus,-999,Eastern Twig Or Vine Snake,-999,"Reptile Incubation book from median of 4(Reptile Incubation book, Reptile Incubation book, Reptile Incubation book, Reptile Incubation book)",-999,"Boback and Guyer, 2003",-999,-999,-999,-999,-999,-999,"Reptile Incubation book from median of 6(Reptile Incubation book, Reptile Incubation book, Reptile Incubation book, Reptile Incubation book, Reptile Incubation book, Reptile Incubation book)",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Thrasops,jacksonii,-999,Black Tree Snake,-999,mean of Reptile Incubation book and Reptile Incubation book,-999,"Boback and Guyer, 2003","Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,mean of Reptile Incubation book and Reptile Incubation book,-999,"Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Thrasops,schmidti,-999,Schmidt's bold-eyed Tree Snake,-999,mean of Reptile Incubation book and Reptile Incubation book,-999,"Boback and Guyer, 2003","Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,mean of Reptile Incubation book and Reptile Incubation book,-999,"Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Toxicodryas,blandingii,-999,Blandings Tree Snake,-999,mean of Reptile Incubation book and Reptile Incubation book,-999,"Boback and Guyer, 2003","de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,Reptile Incubation book,-999,"mean of Carey, J.R. and D.S. Judge, 2002 and de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Toxicodryas,pulverulenta,-999,Fischer's Cat Snake,-999,-999,-999,"Boback and Guyer, 2003",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Trimorphodon,biscutatus,-999,"Western Lyre Snake, Costal Lyre Snake",-999,"mean of Stebbins, R.C., 2003 & Behler, J.L., King, F.W., 1979 from median of 6(Stebbins, R.C., 2003, Reptile Incubation book, Behler, J.L., King, F.W., 1979, Stebbins, R.C., 2003, Stebbins, R.C., 2003, Reptile Incubation book)",-999,"Boback and Guyer, 2003","de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,"Reptile Incubation book from median of 3(Behler, J.L., King, F.W., 1979, Reptile Incubation book, Reptile Incubation book)",-999,"de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Trimorphodon,lambda,-999,Sonoran Lyre Snake,-999,"Behler, J.L., King, F.W., 1979 from median of 7(Stebbins, R.C., 2003, Reptile Incubation book, Behler, J.L., King, F.W., 1979, Stebbins, R.C., 2003, Reptile Incubation book, Stebbins, R.C., 2003, Reptile Incubation book)",-999,"Boback and Guyer, 2003","de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,"Reptile Incubation book from median of 5(Reptile Incubation book, Behler, J.L., King, F.W., 1979, Reptile Incubation book, Reptile Incubation book, Reptile Incubation book)",-999,"Carey, J.R. and D.S. Judge, 2002 from median of 3(Carey, J.R. and D.S. Judge, 2002, Carey, J.R. and D.S. Judge, 2002, de Magalhaes and Costa, 2009)",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Trimorphodon,lyrophanes,-999,Baja California Lyre Snake,-999,"mean of Stebbins, R.C., 2003 & Behler, J.L., King, F.W., 1979 from median of 6(Stebbins, R.C., 2003, Reptile Incubation book, Behler, J.L., King, F.W., 1979, Stebbins, R.C., 2003, Stebbins, R.C., 2003, Reptile Incubation book)",-999,"Boback and Guyer, 2003","de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,"Reptile Incubation book from median of 3(Behler, J.L., King, F.W., 1979, Reptile Incubation book, Reptile Incubation book)",-999,"de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Trimorphodon,paucimaculatus,-999,-999,-999,"Behler, J.L., King, F.W., 1979 from median of 7(Stebbins, R.C., 2003, Reptile Incubation book, Behler, J.L., King, F.W., 1979, Stebbins, R.C., 2003, Reptile Incubation book, Stebbins, R.C., 2003, Reptile Incubation book)",-999,"Boback and Guyer, 2003","de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,"Reptile Incubation book from median of 5(Reptile Incubation book, Behler, J.L., King, F.W., 1979, Reptile Incubation book, Reptile Incubation book, Reptile Incubation book)",-999,"Carey, J.R. and D.S. Judge, 2002 from median of 3(Carey, J.R. and D.S. Judge, 2002, Carey, J.R. and D.S. Judge, 2002, de Magalhaes and Costa, 2009)",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Trimorphodon,quadruplex,-999,-999,-999,"mean of Stebbins, R.C., 2003 & Behler, J.L., King, F.W., 1979 from median of 6(Stebbins, R.C., 2003, Reptile Incubation book, Behler, J.L., King, F.W., 1979, Stebbins, R.C., 2003, Stebbins, R.C., 2003, Reptile Incubation book)",-999,"Boback and Guyer, 2003","de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,"Reptile Incubation book from median of 3(Behler, J.L., King, F.W., 1979, Reptile Incubation book, Reptile Incubation book)",-999,"de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Trimorphodon,tau,-999,Mexican Lyre Snake,-999,-999,-999,-999,"Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,-999,-999,"Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Trimorphodon,vilkinsonii,-999,Texas Lyre Snake,-999,"Behler, J.L., King, F.W., 1979 from median of 7(Stebbins, R.C., 2003, Reptile Incubation book, Behler, J.L., King, F.W., 1979, Stebbins, R.C., 2003, Reptile Incubation book, Stebbins, R.C., 2003, Reptile Incubation book)",-999,"Boback and Guyer, 2003","de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,"Reptile Incubation book from median of 5(Reptile Incubation book, Behler, J.L., King, F.W., 1979, Reptile Incubation book, Reptile Incubation book, Reptile Incubation book)",-999,"Carey, J.R. and D.S. Judge, 2002 from median of 3(Carey, J.R. and D.S. Judge, 2002, Carey, J.R. and D.S. Judge, 2002, de Magalhaes and Costa, 2009)",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Zamenis,hohenackeri,-999,Transcaucasian Rat Snake,-999,"mean of IUCN, 2011 & Reptile Incubation book from median of 4(Reptile Incubation book, IUCN, 2011, IUCN, 2011, Reptile Incubation book)",-999,-999,-999,-999,-999,-999,-999,-999,mean of Reptile Incubation book and Reptile Incubation book,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Colubridae,Zamenis,longissimus,-999,Aesculapean Snake,-999,"mean of Street, D., 1979 & Reptile Incubation book from median of 6(IUCN, 2011, Street, D., 1979, Reptile Incubation book, IUCN, 2011, Reptile Incubation book, Street, D., 1979)","IUCN, 2011","BC Reptiles - Lelievre et al., 2010 from median of 3(BC Reptiles - Lelievre et al., 2010, BC Reptiles - Lelievre et al., 2010, Boback and Guyer, 2003)","Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,mean of Reptile Incubation book and Reptile Incubation book,-999,"mean of Carey, J.R. and D.S. Judge, 2002 and Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,-999,-999,-999,"mean of BC Reptiles - Lelievre et al., 2010 and BC Reptiles - Lelievre et al., 2010",-999,-999,-999,-999,-999,-999,"mean of Street, D., 1979 and Street, D., 1979"
Reptilia,Squamata,Colubridae,Zamenis,persicus,-999,Persian Rat Snake,-999,"mean of Street, D., 1979 & Reptile Incubation book from median of 6(Reptile Incubation book, Street, D., 1979, Reptile Incubation book, Reptile Incubation book, Reptile Incubation book, Street, D., 1979)",-999,"Boback and Guyer, 2003","Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,"Reptile Incubation book from median of 4(Reptile Incubation book, Reptile Incubation book, Reptile Incubation book, Reptile Incubation book)",-999,"mean of Carey, J.R. and D.S. Judge, 2002 and Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Street, D., 1979 and Street, D., 1979"
Reptilia,Squamata,Colubridae,Zamenis,situla,-999,"Leopard Snakes, European Ratsnake",-999,"IUCN, 2011 from median of 4(IUCN, 2011, Reptile Incubation book, IUCN, 2011, Reptile Incubation book)",-999,"Boback and Guyer, 2003","de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,mean of Reptile Incubation book and Reptile Incubation book,-999,"mean of de Magalhaes and Costa, 2009 and Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Reptilia,Squamata,Cordylidae,Chamaesaura,aenea,-999,Transvaal Snake Lizard,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Chamaesaura,anguina,-999,Cape Snake Lizard,-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Meiri, 2010",-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Chamaesaura,macrolepis,-999,Large-scale Snake Lizard,-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Meiri, 2010",-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Chamaesaura,miopropus,-999,-999,-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Meiri, 2010",-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Chamaesaura,tenuior,-999,Cape Snake Lizard,-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Meiri, 2010",-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Cordylus,angolensis,-999,Angolan Girdled Lizard,-999,-999,-999,"Meiri, 2010","de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,-999,-999,"mean of Carey, J.R. and D.S. Judge, 2002 and de Magalhaes and Costa, 2009",-999,-999,-999,-999,"Meiri, 2010",-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,"Meiri, S., 2007 from median of 3(Meiri, S., 2007, Meiri, S., 2007, Meiri, S., 2007)",-999
Reptilia,Squamata,Cordylidae,Cordylus,aridus,-999,Dwarf Karoo Girdled Lizard,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Cordylus,beraduccii,-999,Maasai Girdled Lizard,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Cordylus,cloetei,-999,Cloete's Girdled Lizard,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Cordylus,cordylus,-999,Cape Girdled Lizard,-999,-999,-999,"Meiri, 2010","de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,-999,-999,"mean of Carey, J.R. and D.S. Judge, 2002 and de Magalhaes and Costa, 2009",-999,-999,-999,-999,"Meiri, 2010",-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,"mean of Meiri, S., 2007 and Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Cordylus,imkeae,-999,Rooiberg Girdled Lizard,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Cordylus,jonesii,-999,Limpopo Girdled Lizard,-999,-999,-999,"Meiri, 2010","de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,-999,-999,"mean of Carey, J.R. and D.S. Judge, 2002 and de Magalhaes and Costa, 2009",-999,-999,-999,-999,"Meiri, 2010",-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,"Meiri, S., 2007 from median of 4(Meiri, S., 2007, Meiri, S., 2007, Meiri, S., 2007, Meiri, S., 2007)",-999
Reptilia,Squamata,Cordylidae,Cordylus,machadoi,-999,Machado's Girdled Lizard,-999,-999,-999,-999,"Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,-999,-999,"Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Cordylus,macropholis,-999,Large-scaled Girdled Lizard,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Cordylus,mclachlani,-999,McLachlan's Girdled Lizard,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Cordylus,meculae,-999,Mecula Girdled Lizard,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Cordylus,minor,-999,Dwarf Girdled Lizard,-999,-999,-999,"Meiri, 2010","de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,-999,-999,"mean of Carey, J.R. and D.S. Judge, 2002 and de Magalhaes and Costa, 2009",-999,-999,-999,-999,"Meiri, 2010",-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,"Meiri, S., 2007 from median of 3(Meiri, S., 2007, Meiri, S., 2007, Meiri, S., 2007)",-999
Reptilia,Squamata,Cordylidae,Cordylus,niger,-999,Black Girdled Lizard,-999,-999,-999,"mean of Meiri, 2010 and Meiri, 2010","de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,-999,-999,"mean of Carey, J.R. and D.S. Judge, 2002 and de Magalhaes and Costa, 2009",-999,-999,-999,-999,"mean of Meiri, 2010 and Meiri, 2010",-999,-999,-999,"mean of Meiri, 2010 and Meiri, 2010",-999,-999,-999,-999,-999,"Meiri, S., 2007 from median of 3(Meiri, S., 2007, Meiri, S., 2007, Meiri, S., 2007)",-999
Reptilia,Squamata,Cordylidae,Cordylus,nyikae,-999,Nyika Girdled Lizard,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Cordylus,oelofseni,-999,Oelofsen's Girdled Lizard,-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Meiri, 2010",-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Cordylus,rhodesianus,-999,Zimbabwean Girdled Lizard,-999,-999,-999,"Meiri, 2010","de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,-999,-999,"mean of Carey, J.R. and D.S. Judge, 2002 and de Magalhaes and Costa, 2009",-999,-999,-999,-999,"Meiri, 2010",-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,"Meiri, S., 2007 from median of 3(Meiri, S., 2007, Meiri, S., 2007, Meiri, S., 2007)",-999
Reptilia,Squamata,Cordylidae,Cordylus,rivae,-999,Ethiopian Girdled Lizard,-999,-999,-999,"Meiri, 2010","de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,-999,-999,"mean of Carey, J.R. and D.S. Judge, 2002 and de Magalhaes and Costa, 2009",-999,-999,-999,-999,"Meiri, 2010",-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,"Meiri, S., 2007 from median of 3(Meiri, S., 2007, Meiri, S., 2007, Meiri, S., 2007)",-999
Reptilia,Squamata,Cordylidae,Cordylus,tropidosternum,-999,Tropical Girdled Lizard,-999,-999,-999,"Meiri, 2010","de Magalhaes and Costa, 2009",-999,-999,-999,-999,-999,-999,-999,"mean of Carey, J.R. and D.S. Judge, 2002 and de Magalhaes and Costa, 2009",-999,-999,-999,-999,"Meiri, 2010",-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,"Meiri, S., 2007 from median of 3(Meiri, S., 2007, Meiri, S., 2007, Meiri, S., 2007)",-999
Reptilia,Squamata,Cordylidae,Cordylus,ukingensis,-999,Ukinga Girdled Lizard,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Cordylus,vittifer,-999,Transvaal Girdled Lizard,-999,-999,-999,-999,"Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,-999,-999,"Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Hemicordylus,capensis,-999,Graceful Crag Lizard,-999,"Meiri, S., Brown, J.H., and R.M. Sibly, 2011","Meiri, S., Brown, J.H., and R.M. Sibly, 2011","Meiri, S., Brown, J.H., and R.M. Sibly, 2011",-999,-999,-999,"Meiri, S., Brown, J.H., and R.M. Sibly, 2011",-999,-999,-999,-999,-999,-999,-999,"Meiri, S., Brown, J.H., and R.M. Sibly, 2011",-999,"Meiri, S., Brown, J.H., and R.M. Sibly, 2011",-999,-999,-999,"Meiri, S., Brown, J.H., and R.M. Sibly, 2011",-999,"Meiri, S., Brown, J.H., and R.M. Sibly, 2011","Meiri, S., Brown, J.H., and R.M. Sibly, 2011",-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Hemicordylus,nebulosus,-999,"Dwarf Crag Lizard, cloudy or dark crag lizard",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Karusasaurus,jordani,-999,Jordan's Girdled Lizard,-999,-999,-999,"Meiri, 2010","Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,-999,-999,"Carey, J.R. and D.S. Judge, 2002",-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,"mean of Meiri, S., 2007 and Meiri, S., 2007",-999
Reptilia,Squamata,Cordylidae,Karusasaurus,polyzonus,-999,Karoo Girdled Lizard,-999,-999,-999,"Meiri, 2010","Carey, J.R. and D.S. Judge, 2002",-999,-999,-999,-999,-999,-999,-999,"Carey, J.R. and D.S. Judge, 2002",-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,"Meiri, 2010",-999,-999,-999,-999,-999,"Meiri, S., 2007",-999
